t,gas_price,power_price,chp.bin,chp.gas,chp.power,chp.heat,electrical_grid.overall_power,electrical_grid.supply_power,electrical_grid.feedin_power,battery_storage.power_balance,battery_storage.charging_power,battery_storage.discharging_power,battery_storage.energy_content,battery_storage.discharge_bin,battery_storage.charge_bin,battery_storage.switch_bin,pv.power,electrolyzer.bin,electrolyzer.hydrogen,electrolyzer.power,electrolyzer.water,electrolyzer.heat,hydrogen_grid.overall_hydrogen,hydrogen_grid.supply_hydrogen,hydrogen_grid.feedin_hydrogen,arc1_expanded.power,arc2_expanded.power,arc3_expanded.power,arc4_expanded.power,arc5_expanded.power
2466,45.335,131.06,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.9657,0.0,79.9657,730.6897199999997,1.0,-0.0,1.0,0.034300000000000004,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.034300000000000004,79.9657,0.0,130.15
2467,45.335,131.07,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,650.6897199999997,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
2468,45.335,129.07,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,570.6897199999997,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
2469,45.335,118.7,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,490.68971999999974,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
2470,45.335,113.73,1.0,300.0,120.0,160.0,80.0,200.0,120.0,-69.85,69.85,0.0,560.5397199999998,0.0,1.0,1.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,69.85,130.15
2471,45.335,110.86,-0.0,0.0,0.0,0.0,200.0,200.0,0.0,-69.85,69.85,0.0,630.3897199999998,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.0,0.0,69.85,130.15
2472,43.544,108.84,-0.0,0.0,0.0,0.0,200.0,200.0,0.0,-69.85,69.85,0.0,700.2397199999998,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.0,0.0,69.85,130.15
2473,43.544,108.56,-0.0,0.0,0.0,0.0,200.0,200.0,0.0,-69.85,69.85,0.0,770.0897199999998,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.0,0.0,69.85,130.15
2474,43.544,108.56,-0.0,0.0,0.0,0.0,200.0,200.0,0.0,-69.85,69.85,0.0,839.9397199999999,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.0,0.0,69.85,130.15
2475,43.544,108.56,-0.0,0.0,0.0,0.0,200.0,200.0,0.0,-69.85,69.85,0.0,909.7897199999999,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.0,0.0,69.85,130.15
2476,43.544,112.87,1.0,300.0,120.0,160.0,80.0,200.0,120.0,-69.85,69.85,0.0,979.6397199999999,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,69.85,130.15
2477,43.544,131.69,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,899.6397199999999,1.0,-0.0,1.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
2478,43.544,131.69,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.96668,0.0,79.96668,819.6730399999999,1.0,-0.0,-0.0,0.03332,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.03332,79.96668,0.0,130.15
2479,43.544,131.69,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.83732,0.0,79.83732,739.8357199999999,1.0,-0.0,-0.0,0.16268000000000002,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.16268000000000002,79.83732,0.0,130.15
2480,43.544,147.61,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.58153999999999,0.0,79.58153999999999,660.2541799999999,1.0,-0.0,-0.0,0.41846,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.41846,79.58153999999999,0.0,130.15
2481,43.544,133.17,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.35418000000001,0.0,79.35418000000001,580.8999999999999,1.0,-0.0,-0.0,0.6458200000000001,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.6458200000000001,79.35418000000001,0.0,130.15
2482,43.544,107.76,-0.0,0.0,0.0,0.0,199.20816,200.0,0.79184,-69.85,69.85,0.0,650.7499999999999,0.0,1.0,1.0,0.79184,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.79184,0.0,69.85,130.15
2483,43.544,63.65,0.0,0.0,0.0,0.0,199.17680000000001,200.0,0.8231999999999999,-69.85,69.85,0.0,720.5999999999999,0.0,1.0,-0.0,0.8231999999999999,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.8231999999999999,0.0,69.85,130.15
2484,43.544,63.64,0.0,0.0,0.0,0.0,199.39534,200.0,0.60466,-69.85,69.85,0.0,790.4499999999999,0.0,1.0,-0.0,0.60466,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.60466,0.0,69.85,130.15
2485,43.544,63.64,0.0,0.0,0.0,0.0,199.38848,200.0,0.61152,-69.85,69.85,0.0,860.3,0.0,1.0,-0.0,0.61152,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.61152,0.0,69.85,130.15
2486,43.544,63.64,0.0,0.0,0.0,0.0,199.29146,200.0,0.70854,-69.85,69.85,0.0,930.15,0.0,1.0,-0.0,0.70854,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.70854,0.0,69.85,130.15
2487,43.544,84.68,0.0,0.0,0.0,0.0,199.59036,200.0,0.40963999999999995,-69.85,69.85,0.0,1000.0,0.0,1.0,-0.0,0.40963999999999995,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.40963999999999995,0.0,69.85,130.15
2488,43.544,134.77,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.8432,0.0,79.8432,920.1568,1.0,-0.0,1.0,0.1568,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.1568,79.8432,0.0,130.15
2489,43.544,149.64,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.92160000000001,0.0,79.92160000000001,840.2352,1.0,-0.0,-0.0,0.0784,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0784,79.92160000000001,0.0,130.15
2490,43.544,179.37,1.0,300.0,120.0,160.0,-200.0,0.0,200.0,79.99118000000001,0.0,79.99118000000001,760.24402,1.0,-0.0,-0.0,0.00882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.00882,79.99118000000001,0.0,0.0
2491,43.544,179.37,1.0,300.0,120.0,160.0,-200.0,0.0,200.0,80.0,0.0,80.0,680.24402,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,80.0,0.0,0.0
2492,43.544,142.22,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,600.24402,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
2493,43.544,140.81,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,520.24402,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
2494,43.544,131.69,1.0,300.0,120.0,160.0,70.80597999999989,190.8059799999999,120.0,-60.655979999999886,60.655979999999886,0.0,580.8999999999999,0.0,1.0,1.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,60.655979999999886,130.15
2495,43.544,123.22,1.0,300.0,120.0,160.0,80.0,200.0,120.0,-69.85,69.85,0.0,650.7499999999999,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,69.85,130.15
2496,43.544,114.26,1.0,300.0,120.0,160.0,80.0,200.0,120.0,-69.85,69.85,0.0,720.5999999999999,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,69.85,130.15
2497,43.544,114.12,1.0,300.0,120.0,160.0,80.0,200.0,120.0,-69.85,69.85,0.0,790.4499999999999,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,69.85,130.15
2498,43.544,114.12,1.0,300.0,120.0,160.0,80.0,200.0,120.0,-69.85,69.85,0.0,860.3,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,69.85,130.15
2499,43.544,114.12,1.0,300.0,120.0,160.0,80.0,200.0,120.0,-69.85,69.85,0.0,930.15,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,69.85,130.15
2500,43.544,119.42,1.0,300.0,120.0,160.0,80.0,200.0,120.0,-69.85,69.85,0.0,1000.0,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,69.85,130.15
2501,43.544,142.22,1.0,300.0,120.0,160.0,10.150000000000006,130.15,120.0,0.0,0.0,0.0,1000.0,1.0,-0.0,1.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,0.0,130.15
2502,43.544,143.36,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.99118000000001,0.0,79.99118000000001,920.00882,1.0,-0.0,-0.0,0.00882,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.00882,79.99118000000001,0.0,130.15
2503,43.544,143.36,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.83143999999999,0.0,79.83143999999999,840.1773800000001,1.0,-0.0,-0.0,0.16856,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.16856,79.83143999999999,0.0,130.15
2504,43.544,179.39,1.0,300.0,120.0,160.0,-200.0,0.0,200.0,79.58251999999999,0.0,79.58251999999999,760.5948600000002,1.0,-0.0,-0.0,0.41747999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.41747999999999996,79.58251999999999,0.0,0.0
2505,43.544,159.25,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.36789999999999,0.0,79.36789999999999,681.2269600000002,1.0,-0.0,-0.0,0.6321,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.6321,79.36789999999999,0.0,130.15
2506,43.544,142.36,1.0,300.0,120.0,160.0,-21.113900000000314,130.15,151.26390000000032,30.476960000000304,0.0,30.476960000000304,650.7499999999999,1.0,-0.0,-0.0,0.7869400000000001,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.7869400000000001,30.476960000000304,0.0,130.15
2507,43.544,134.77,1.0,300.0,120.0,160.0,79.12192,200.0,120.87808,-69.85,69.85,0.0,720.5999999999999,0.0,1.0,1.0,0.87808,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.87808,0.0,69.85,130.15
2508,43.544,133.81,1.0,300.0,120.0,160.0,79.08664,200.0,120.91336,-69.85,69.85,0.0,790.4499999999999,0.0,1.0,-0.0,0.9133600000000001,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.9133600000000001,0.0,69.85,130.15
2509,43.544,133.83,1.0,300.0,120.0,160.0,79.11604,200.0,120.88396,-69.85,69.85,0.0,860.3,0.0,1.0,-0.0,0.88396,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.88396,0.0,69.85,130.15
2510,43.544,134.77,1.0,300.0,120.0,160.0,79.18856,200.0,120.81144,-69.85,69.85,0.0,930.15,0.0,1.0,-0.0,0.8114399999999999,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.8114399999999999,0.0,69.85,130.15
2511,43.544,140.93,1.0,300.0,120.0,160.0,79.32674,200.0,120.67326,-69.85,69.85,0.0,1000.0,0.0,1.0,-0.0,0.6732600000000001,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.6732600000000001,0.0,69.85,130.15
2512,43.544,161.92,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.53057999999999,0.0,79.53057999999999,920.46942,1.0,-0.0,1.0,0.46941999999999995,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.46941999999999995,79.53057999999999,0.0,130.15
2513,43.544,180.36,1.0,300.0,120.0,160.0,-200.0,0.0,200.0,79.77557999999999,0.0,79.77557999999999,840.69384,1.0,-0.0,-0.0,0.22442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.22442,79.77557999999999,0.0,0.0
2514,43.544,184.57,1.0,300.0,120.0,160.0,-200.0,0.0,200.0,79.96472,0.0,79.96472,760.72912,1.0,-0.0,-0.0,0.03528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.03528,79.96472,0.0,0.0
2515,43.544,184.57,1.0,300.0,120.0,160.0,-200.0,0.0,200.0,80.0,0.0,80.0,680.72912,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,80.0,0.0,0.0
2516,43.544,146.34,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,600.72912,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
2517,43.544,146.33,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,520.72912,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
2518,43.544,142.87,1.0,300.0,120.0,160.0,70.3208799999999,190.3208799999999,120.0,-60.1708799999999,60.1708799999999,0.0,580.8999999999999,0.0,1.0,1.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,60.1708799999999,130.15
2519,43.544,134.4,1.0,300.0,120.0,160.0,80.0,200.0,120.0,-69.85,69.85,0.0,650.7499999999999,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,69.85,130.15
2520,43.544,119.51,1.0,300.0,120.0,160.0,80.0,200.0,120.0,-69.85,69.85,0.0,720.5999999999999,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,69.85,130.15
2521,43.544,119.46,1.0,300.0,120.0,160.0,80.0,200.0,120.0,-69.85,69.85,0.0,790.4499999999999,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,69.85,130.15
2522,43.544,119.46,1.0,300.0,120.0,160.0,80.0,200.0,120.0,-69.85,69.85,0.0,860.3,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,69.85,130.15
2523,43.544,119.51,1.0,300.0,120.0,160.0,80.0,200.0,120.0,-69.85,69.85,0.0,930.15,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,69.85,130.15
2524,43.544,138.5,1.0,300.0,120.0,160.0,80.0,200.0,120.0,-69.85,69.85,0.0,1000.0,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,69.85,130.15
2525,43.544,144.89,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,920.0,1.0,-0.0,1.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
2526,43.544,146.34,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.9657,0.0,79.9657,840.0343,1.0,-0.0,-0.0,0.034300000000000004,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.034300000000000004,79.9657,0.0,130.15
2527,43.544,146.34,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.83928,0.0,79.83928,760.19502,1.0,-0.0,-0.0,0.16072,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.16072,79.83928,0.0,130.15
2528,43.544,179.39,1.0,300.0,120.0,160.0,-200.0,0.0,200.0,79.8922,0.0,79.8922,680.30282,1.0,-0.0,-0.0,0.10779999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.10779999999999999,79.8922,0.0,0.0
2529,43.544,159.23,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.85398,0.0,79.85398,600.44884,1.0,-0.0,-0.0,0.14601999999999998,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.14601999999999998,79.85398,0.0,130.15
2530,43.544,142.04,1.0,300.0,120.0,160.0,79.57566,200.0,120.42434,-69.85,69.85,0.0,670.29884,0.0,1.0,1.0,0.42434,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.42434,0.0,69.85,130.15
2531,43.544,142.03,1.0,300.0,120.0,160.0,79.80498,200.0,120.19502,-69.85,69.85,0.0,740.1488400000001,0.0,1.0,-0.0,0.19502,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.19502,0.0,69.85,130.15
2532,43.544,146.25,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.77655999999999,0.0,79.77655999999999,660.37228,1.0,-0.0,1.0,0.22344,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.22344,79.77655999999999,0.0,130.15
2533,43.544,144.87,1.0,300.0,120.0,160.0,79.53058,200.0,120.46942,-69.85,69.85,0.0,730.2222800000001,0.0,1.0,1.0,0.46941999999999995,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.46941999999999995,0.0,69.85,130.15
2534,43.544,144.9,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.77068,0.0,79.77068,650.4516000000001,1.0,-0.0,1.0,0.22932,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.22932,79.77068,0.0,130.15
2535,43.544,159.25,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.67562000000001,0.0,79.67562000000001,570.7759800000001,1.0,-0.0,-0.0,0.32438,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.32438,79.67562000000001,0.0,130.15
2536,43.544,178.52,1.0,300.0,120.0,160.0,-200.0,0.0,200.0,79.8383,0.0,79.8383,490.9376800000001,1.0,-0.0,-0.0,0.1617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.1617,79.8383,0.0,0.0
2537,43.544,182.76,1.0,300.0,120.0,160.0,-200.0,0.0,200.0,79.88828000000001,0.0,79.88828000000001,411.0494000000001,1.0,-0.0,-0.0,0.11172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.11172,79.88828000000001,0.0,0.0
2538,43.544,184.57,1.0,300.0,120.0,160.0,-200.0,0.0,200.0,79.98432,0.0,79.98432,331.0650800000001,1.0,-0.0,-0.0,0.01568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.01568,79.98432,0.0,0.0
2539,43.544,184.57,1.0,300.0,120.0,160.0,-200.0,0.0,200.0,80.0,0.0,80.0,251.06508000000008,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,80.0,0.0,0.0
2540,43.544,146.34,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,171.06508000000008,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
2541,43.544,146.33,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,91.06508000000008,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
2542,43.544,143.01,1.0,300.0,120.0,160.0,80.0,200.0,120.0,-69.85,69.85,0.0,160.91508000000007,0.0,1.0,1.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,69.85,130.15
2543,43.544,134.4,1.0,300.0,120.0,160.0,80.0,200.0,120.0,-69.85,69.85,0.0,230.76508000000007,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,69.85,130.15
2544,43.544,122.12,1.0,300.0,120.0,160.0,80.0,200.0,120.0,-69.85,69.85,0.0,300.61508000000003,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,69.85,130.15
2545,43.544,117.7,1.0,300.0,120.0,160.0,80.0,200.0,120.0,-69.85,69.85,0.0,370.46508000000006,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,69.85,130.15
2546,43.544,117.7,1.0,300.0,120.0,160.0,80.0,200.0,120.0,-69.85,69.85,0.0,440.3150800000001,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,69.85,130.15
2547,43.544,117.7,1.0,300.0,120.0,160.0,80.0,200.0,120.0,-69.85,69.85,0.0,510.1650800000001,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,69.85,130.15
2548,43.544,137.09,1.0,300.0,120.0,160.0,80.0,200.0,120.0,-69.85,69.85,0.0,580.0150800000001,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,69.85,130.15
2549,43.544,144.89,1.0,300.0,120.0,160.0,-40.8986800000001,130.15,171.0486800000001,51.048680000000104,0.0,51.048680000000104,528.9664,1.0,-0.0,1.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,51.048680000000104,0.0,130.15
2550,43.544,146.34,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.97157999999999,0.0,79.97157999999999,448.99482,1.0,-0.0,-0.0,0.02842,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.02842,79.97157999999999,0.0,130.15
2551,43.544,146.34,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.87946,0.0,79.87946,369.11536,1.0,-0.0,-0.0,0.12054,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.12054,79.87946,0.0,130.15
2552,43.544,179.39,1.0,300.0,120.0,160.0,-200.0,0.0,200.0,79.7305,0.0,79.7305,289.38486,1.0,-0.0,-0.0,0.2695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.2695,79.7305,0.0,0.0
2553,43.544,156.35,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.63347999999999,0.0,79.63347999999999,209.75137999999998,1.0,-0.0,-0.0,0.36652,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.36652,79.63347999999999,0.0,130.15
2554,43.544,145.61,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.6472,0.0,79.6472,130.10417999999999,1.0,-0.0,-0.0,0.3528,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.3528,79.6472,0.0,130.15
2555,43.544,139.39,1.0,300.0,120.0,160.0,79.6276,200.0,120.3724,-69.85,69.85,0.0,199.95417999999998,0.0,1.0,1.0,0.3724,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.3724,0.0,69.85,130.15
2556,43.544,136.59,1.0,300.0,120.0,160.0,79.5247,200.0,120.4753,-69.85,69.85,0.0,269.80418,0.0,1.0,-0.0,0.4753,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.4753,0.0,69.85,130.15
2557,43.544,136.59,1.0,300.0,120.0,160.0,79.6276,200.0,120.3724,-69.85,69.85,0.0,339.65418,0.0,1.0,-0.0,0.3724,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.3724,0.0,69.85,130.15
2558,43.544,136.59,1.0,300.0,120.0,160.0,79.70208,200.0,120.29792,-69.85,69.85,0.0,409.50418,0.0,1.0,-0.0,0.29791999999999996,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.29791999999999996,0.0,69.85,130.15
2559,43.544,140.33,1.0,300.0,120.0,160.0,79.94904,200.0,120.05096,-69.85,69.85,0.0,479.35418,0.0,1.0,-0.0,0.05096,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.05096,0.0,69.85,130.15
2560,43.544,156.35,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.56585999999999,0.0,79.56585999999999,399.78832,1.0,-0.0,1.0,0.43413999999999997,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.43413999999999997,79.56585999999999,0.0,130.15
2561,43.544,180.37,1.0,300.0,120.0,160.0,-200.0,0.0,200.0,79.82947999999999,0.0,79.82947999999999,319.95884,1.0,-0.0,-0.0,0.17051999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.17051999999999998,79.82947999999999,0.0,0.0
2562,43.544,184.57,1.0,300.0,120.0,160.0,-200.0,0.0,200.0,79.95884000000001,0.0,79.95884000000001,240.0,1.0,-0.0,-0.0,0.04116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.04116,79.95884000000001,0.0,0.0
2563,43.544,184.57,1.0,300.0,120.0,160.0,-200.0,0.0,200.0,80.0,0.0,80.0,160.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,80.0,0.0,0.0
2564,43.544,146.34,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,80.0,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
2565,43.544,146.33,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,0.0,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
