t,gas_price,power_price,hydrogen_price,heat_demand,local_heat_demand,supply_temperature,return_temperature,solar_thermal_heat_profile,normalized_solar_thermal_heat_profile,heatpump_s1.delta_T_min,heatpump_s1.R,heatpump_s1.k,heatpump_s1.T_q,heatpump_s1.T_k,heatpump_s1.p1,heatpump_s1.p2,heatpump_s1.p3,heatpump_s1.p4,heatpump_s1.T1,heatpump_s1.T2,heatpump_s1.T3,heatpump_s1.T4,heatpump_s1.h1,heatpump_s1.h2,heatpump_s1.h3,heatpump_s1.h4,heatpump_s1.max_volume_flow_compressor,heatpump_s1.electrical_efficiency_compressor,heatpump_s1.n,heatpump_s1.z,heatpump_s2.delta_T_min,heatpump_s2.R,heatpump_s2.k,heatpump_s2.T_q,heatpump_s2.T_k,heatpump_s2.p1,heatpump_s2.p2,heatpump_s2.p3,heatpump_s2.p4,heatpump_s2.T1,heatpump_s2.T2,heatpump_s2.T3,heatpump_s2.T4,heatpump_s2.h1,heatpump_s2.h2,heatpump_s2.h3,heatpump_s2.h4,heatpump_s2.max_volume_flow_compressor,heatpump_s2.electrical_efficiency_compressor,heatpump_s2.n,heatpump_s2.z,chp_1.bin,chp_1.gas,chp_1.power,chp_1.heat,chp_1.co2,chp_1.waste_heat,chp_1.natural_gas,chp_1.hydrogen,chp_2.bin,chp_2.gas,chp_2.power,chp_2.heat,chp_2.co2,chp_2.waste_heat,chp_2.natural_gas,chp_2.hydrogen,electrical_grid.power_balance,electrical_grid.power_supply,electrical_grid.power_feedin,hydrogen_grid.hydrogen_supply,waste_heat_grid.heat_balance,waste_heat_grid.heat_supply,waste_heat_grid.heat_feedin,local_heat_grid.heat_balance,local_heat_grid.heat_feedin,ngas_grid.ngas_supply,heat_grid.heat_balance,heat_grid.heat_feedin,heat_grid.heat_supply,heat_grid.excess_heat_feedin,heat_grid.heat_grid_to_local,battery_storage.power_balance,battery_storage.power_charging,battery_storage.power_discharging,battery_storage.power_content,battery_storage.bin_discharge,battery_storage.bin_charge,battery_storage.bin_switch,heat_storage.heat_balance,heat_storage.heat_charging,heat_storage.heat_discharging,heat_storage.heat_content,heat_storage.bin_charge,heat_storage.bin_discharge,pv.power,solar_thermal.bin,solar_thermal.heat,heatpump_s1.power,heatpump_s1.heat_input,heatpump_s1.heat,heatpump_s1.capacity_compressor,heatpump_s1.volume_flow,heatpump_s1.massflow_refigerant,heatpump_s1.swept_volume,heatpump_s2.power,heatpump_s2.heat_input,heatpump_s2.heat,heatpump_s2.capacity_compressor,heatpump_s2.volume_flow,heatpump_s2.massflow_refigerant,heatpump_s2.swept_volume,local_heat_storage.heat_balance,local_heat_storage.heat_charging,local_heat_storage.heat_discharging,local_heat_storage.excess_heat_discharging,local_heat_storage.heat_content,local_heat_storage.bin_charge,local_heat_storage.bin_discharge,geo_heat_storage.heat_balance,geo_heat_storage.heat_charging,geo_heat_storage.heat_discharging,geo_heat_storage.heat_content,geo_heat_storage.bin_charge,geo_heat_storage.bin_discharge,stratified_storage.T_sto_1,stratified_storage.T_sto_2,stratified_storage.T_sto_3,stratified_storage.Q_dot_ST,stratified_storage.Q_dot_WP,stratified_storage.Q_dot_Hou,heatpump_s1.ideal_cop,heatpump_s1.d,heatpump_s1.real_cop,heatpump_s2.ideal_cop,heatpump_s2.d,heatpump_s2.real_cop,stratified_storage.T_return,stratified_storage.T_supply,stratified_storage.m_dot_nw
58,70.037,239.71,189.13813527585262,106.52199999999999,1.971092550291168,80.0,55.0,0.2026774050491872,0.2026774050491872,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,-125.66292109038739,1.1850789096126255,126.84800000000001,0.0,0.0,3.8,3.8,0.0,1.971092550291168,312.656,0.0,164.0,0.0,0.0,57.47800000000001,2.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.4957592492630014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1850789096126255,2.95,3.133886882926829,1007.3170731707315,0.06200686746987949,3.5975609756097553,0.014881648192771078,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.85,0.85,0.0,2.7905210014979973,1.0,1.0,355.21847693951855,355.21847693951855,340.33118391335313,1.4957592492630014,3.133886882926829,1.971092550291168,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715,328.15,353.15,19.128463780786724
59,70.037,250.02,189.13813527585262,91.46849999999999,1.993608841595914,80.0,55.0,1.0,1.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,-127.66586109038738,1.1850789096126257,128.85094,0.0,0.0,3.8,3.8,0.0,1.993608841595914,312.656,0.0,164.0,0.0,0.0,72.53150000000001,4.0,0.0,4.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00294,1.0,7.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1850789096126257,2.95,3.1338868829268294,1007.3170731707318,0.062006867469879504,3.597560975609756,0.014881648192771081,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.85,0.85,0.0,3.6405210014979965,1.0,1.0,364.2498615117234,358.150650931137,340.81842768104633,7.38,3.1338868829268294,1.993608841595914,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715,328.15,353.15,19.346973085505496
60,70.037,235.66,189.13813527585262,87.4045,1.99503408447669,80.0,55.0,0.4156582901826319,0.4156582901826319,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,-62.13057225251076,0.42180774748923966,62.55238,0.0,0.0,1.9,1.9,0.0,1.99503408447669,156.328,0.0,82.0,0.0,6.0,0.5955000000000013,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.12838,1.0,3.0675581815478234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42180774748923966,1.05,1.115451263414634,358.5365853658537,0.022070240963855417,1.2804878048780488,0.0052968578313253,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.85,0.85,0.0,4.490521001497997,1.0,1.0,367.3626206989244,358.69609429623773,341.26886089066903,3.0675581815478234,1.115451263414634,1.99503408447669,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715,328.15,353.15,19.360804352241157
61,70.037,214.69,189.13813527585262,82.33000000000001,2.014224020640031,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.150334430300172,4.172874430300173,0.022539999999999998,0.0,0.0,0.85,0.85,0.0,2.014224020640031,0.0,0.0,0.0,0.0,83.0,0.6699999999999875,-4.0,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.022539999999999998,0.0,0.0,0.17287443030017288,0.5605613471400049,0.85,146.94326575514694,0.02329634907053315,0.5442343176116553,0.005591123776927956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.2894386528599949,0.85,0.560561347140005,4.779959654357992,1.0,1.0,366.45727418867176,357.88017910069607,341.5732456175491,0.0,0.0,2.014224020640031,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715,328.15,353.15,19.54703305002699
62,70.037,216.88,189.13813527585262,86.35650000000001,1.987122466620523,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.151314430300173,2.172874430300173,0.02156,0.0,0.0,0.85,0.85,0.0,1.987122466620523,0.0,0.0,0.0,0.0,87.0,0.6434999999999889,-2.0,2.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02156,0.0,0.0,0.17287443030017288,0.5605613471400049,0.85,146.94326575514694,0.02329634907053315,0.5442343176116553,0.005591123776927956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.2894386528599949,0.85,0.560561347140005,5.069398307217987,1.0,1.0,365.57989580824454,357.1544001546035,341.7592235831061,0.0,0.0,1.987122466620523,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715,328.15,353.15,19.284026072303586
63,70.037,242.28,189.13813527585262,95.24000000000001,1.9811192797499637,80.0,55.0,0.0294846963113368,0.0294846963113368,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,-62.03355225251076,0.42180774748923966,62.45536,0.0,0.0,1.9,1.9,0.0,1.9811192797499637,156.328,0.0,82.0,0.0,14.0,0.7599999999999909,0.0,0.0,0.0,6.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03136,1.0,0.21759705877766558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42180774748923966,1.05,1.115451263414634,358.5365853658537,0.022070240963855417,1.2804878048780488,0.0052968578313253,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.85,0.85,0.0,5.919398307217986,1.0,1.0,365.1009400157908,357.7416880110238,341.9632481187791,0.21759705877766558,1.115451263414634,1.9811192797499637,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715,328.15,353.15,19.22576815711547
64,70.037,252.27,189.13813527585262,101.0575,2.072375918784881,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,-123.66292109038737,1.1850789096126255,124.848,0.0,0.0,3.8,3.8,0.0,2.072375918784881,312.656,0.0,164.0,0.0,0.0,62.942499999999995,0.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1850789096126255,2.95,3.133886882926829,1007.3170731707315,0.06200686746987949,3.5975609756097553,0.014881648192771078,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.85,0.85,0.0,6.769398307217986,1.0,1.0,364.63637053246634,360.3586214670149,342.37207495301357,0.0,3.133886882926829,2.072375918784881,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715,328.15,353.15,20.111368031295854
65,70.037,265.72,189.13813527585262,105.5855,2.0476014950674957,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,-123.66292109038737,1.1850789096126255,124.848,0.0,0.0,3.8,3.8,0.0,2.0476014950674957,312.656,0.0,164.0,0.0,0.0,58.414500000000004,0.0,0.0,0.0,6.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1850789096126255,2.95,3.133886882926829,1007.3170731707315,0.06200686746987949,3.5975609756097553,0.014881648192771078,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.85,0.85,0.0,7.6193983072179865,1.0,1.0,364.4348264059397,362.55655705410925,342.89881751107765,0.0,3.133886882926829,2.0476014950674957,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715,328.15,353.15,19.870944685016212
66,70.037,271.12,189.13813527585262,109.313,2.1058546790339743,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,-123.66292109038737,1.1850789096126255,124.848,0.0,0.0,3.8,3.8,0.0,2.1058546790339743,312.656,0.0,164.0,0.0,0.0,54.687,0.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1850789096126255,2.95,3.133886882926829,1007.3170731707315,0.06200686746987949,3.5975609756097553,0.014881648192771078,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.85,0.85,0.0,8.469398307217986,1.0,1.0,364.4280788959758,364.36693567683557,343.5062614792674,0.0,3.133886882926829,2.1058546790339743,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715,328.15,353.15,20.43626259434203
67,70.037,271.12,189.13813527585262,108.1155,2.16576276888016,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,-64.00219225251077,0.42180774748923966,64.424,0.0,0.0,1.9,1.9,0.0,2.16576276888016,156.328,0.0,82.0,0.0,27.0,0.8845000000000027,2.0,0.0,2.0,4.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42180774748923966,1.05,1.115451263414634,358.5365853658537,0.022070240963855417,1.2804878048780488,0.0052968578313253,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.85,0.85,0.0,9.319398307217986,1.0,1.0,364.3506026004361,363.6679635518998,343.9507593920934,0.0,1.115451263414634,2.16576276888016,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715,328.15,353.15,21.017640534525306
68,70.037,271.12,189.13813527585262,106.051,2.2392098949790062,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66.00219225251077,0.42180774748923966,66.424,0.0,0.0,1.9,1.9,0.0,2.2392098949790062,156.328,0.0,82.0,0.0,25.0,0.9489999999999981,4.0,0.0,4.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42180774748923966,1.05,1.115451263414634,358.5365853658537,0.022070240963855417,1.2804878048780488,0.0052968578313253,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.85,0.85,0.0,10.169398307217985,1.0,1.0,364.2150109180904,363.05950703728956,344.26514903413664,0.0,1.115451263414634,2.2392098949790062,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715,328.15,353.15,21.730408025416143
69,70.037,196.29,189.13813527585262,102.7655,2.1384580912196824,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17287443030017288,0.17287443030017288,0.0,0.0,0.0,0.85,0.85,0.0,2.1384580912196824,0.0,0.0,0.0,0.0,103.0,0.23449999999999704,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.17287443030017288,0.5605613471400049,0.85,146.94326575514694,0.02329634907053315,0.5442343176116553,0.005591123776927956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.2894386528599949,0.85,0.560561347140005,10.45883696007798,1.0,1.0,363.93413979381484,361.42780252005247,344.36104412124735,0.0,0.0,2.1384580912196824,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715,328.15,353.15,20.752662343827286
70,70.037,194.33,189.13813527585262,105.61149999999999,1.8794177694834744,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17287443030017288,0.17287443030017288,0.0,0.0,0.0,0.85,0.85,0.0,1.8794177694834744,0.0,0.0,0.0,0.0,106.0,0.3885000000000076,0.0,0.0,0.0,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.17287443030017288,0.5605613471400049,0.85,146.94326575514694,0.02329634907053315,0.5442343176116553,0.005591123776927956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.2894386528599949,0.85,0.560561347140005,10.748275612937974,1.0,1.0,363.5993110358651,360.19967372549274,344.3304011977204,0.0,0.0,1.8794177694834744,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715,328.15,353.15,18.238806050594153
71,70.037,185.58,189.13813527585262,98.675,1.6605903164275433,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17287443030017288,0.17287443030017288,0.0,0.0,0.0,0.85,0.85,0.0,1.6605903164275433,0.0,0.0,0.0,0.0,99.0,0.32500000000000284,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.17287443030017288,0.5605613471400049,0.85,146.94326575514694,0.02329634907053315,0.5442343176116553,0.005591123776927956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.2894386528599949,0.85,0.560561347140005,11.037714265797968,1.0,1.0,363.2505312606387,359.2425843874734,344.2363988200939,0.0,0.0,1.6605903164275433,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715,328.15,353.15,16.115195462444014
72,70.037,176.97,189.13813527585262,101.2995,1.2884859699409732,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17287443030017288,0.17287443030017288,0.0,0.0,0.0,0.85,0.85,0.0,1.2884859699409732,0.0,0.0,0.0,0.0,102.0,0.7005000000000052,0.0,0.0,0.0,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.17287443030017288,0.5605613471400049,0.85,146.94326575514694,0.02329634907053315,0.5442343176116553,0.005591123776927956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.2894386528599949,0.85,0.560561347140005,11.327152918657962,1.0,1.0,362.9541310290305,358.5644596572443,344.13179777012334,0.0,0.0,1.2884859699409732,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715,328.15,353.15,12.504109563209989
73,70.037,147.22,189.13813527585262,99.3935,1.0244799521801353,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3461763816870674,0.3461763816870674,0.0,0.0,0.0,1.1364005830597033,1.1364005830597033,0.0,1.0244799521801353,0.0,0.0,0.0,0.0,100.0,0.6064999999999969,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.23112306281085943,0.7494379314478052,1.1364005830597033,196.4546033892305,0.031145864314019122,0.7276096421823353,0.007475007435364589,0.11505331887620794,0.2864005830597033,0.3042532306825085,97.79532104477674,0.006019933219348895,0.3492690037313455,0.0014447839726437347,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.10056206855219463,0.85,0.7494379314478053,11.427714987210159,1.0,1.0,362.7232288806664,358.42234543540843,344.0498034627525,0.0,0.3042532306825085,1.0244799521801353,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715,328.15,353.15,9.942063682664228
74,70.037,147.22,189.13813527585262,98.8345,1.0403491568038998,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4384461713990486,2.4384461713990486,0.0,0.0,0.0,1.2888865842894968,1.2888865842894968,0.0,1.0403491568038998,0.0,0.0,0.0,0.0,99.0,0.16549999999999443,-2.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2621359223300971,0.85,1.2888865842894968,222.8155339805825,0.035325119741100315,0.8252427184466018,0.008478028737864076,0.17631024906895137,0.4388865842894968,0.4662443761347167,149.86371170860866,0.00922507873435489,0.5352275418164595,0.0022140188962451735,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.85,0.85,11.427714987210159,1.0,1.0,362.50300522945383,358.46359460879773,343.9767531420166,0.0,0.4662443761347167,1.0403491568038998,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715,328.15,353.15,10.09606634775001
