,power_price,gas_price,bhkw_bin,storage_bin,bhkw_gas,bhkw_power,bhkw_heat,plant_supply_power,storage_power,storage_energy
2653,-2.19,53.104,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
2654,-2.19,53.104,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,5.0
2655,-2.19,53.104,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
2656,109.02,53.104,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
2657,123.02,53.104,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
2658,148.13,53.104,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
2659,148.13,53.104,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
2660,148.13,53.104,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
2661,148.13,53.104,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
2662,148.13,53.104,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,0.0
2663,140.83,53.104,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
2664,130.7,53.104,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
2665,127.52,53.104,1.0,1.0,4.8,2.0,2.0,1.0,1.0,1.0
2666,118.48,53.104,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,1.0
2667,120.33,53.104,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2668,127.29,53.104,1.0,1.0,4.8,2.0,2.0,1.0,1.0,2.0
2669,127.31,53.104,1.0,1.0,4.8,2.0,2.0,1.0,1.0,3.0
2670,129.77,53.104,1.0,1.0,4.8,2.0,2.0,1.0,1.0,4.0
2671,127.1,53.104,1.0,1.0,4.8,2.0,2.0,1.0,1.0,5.0
2672,119.13,53.104,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,5.0
2673,114.15,53.104,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
2674,109.61,53.104,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,5.0
2675,80.23,53.104,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
2676,0.0,53.104,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
2677,-2.17,53.104,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,5.0
2678,-2.17,53.104,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
2679,68.5,53.104,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,5.0
2680,109.61,53.104,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,5.0
2681,121.79,53.104,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
2682,157.69,53.104,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
2683,158.51,53.104,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
2684,158.51,53.104,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
2685,158.51,53.104,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
2686,142.54,53.104,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,0.0
2687,129.08,53.104,1.0,1.0,4.8,2.0,2.0,1.0,1.0,1.0
2688,120.54,52.983,1.0,1.0,2.5,1.0,1.0,0.0,1.0,2.0
2689,120.54,52.983,1.0,1.0,2.5,1.0,1.0,0.0,1.0,3.0
2690,120.54,52.983,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
2691,122.81,52.983,1.0,1.0,4.8,2.0,2.0,1.0,1.0,4.0
2692,131.33,52.983,1.0,1.0,4.8,2.0,2.0,1.0,1.0,5.0
2693,158.7,52.983,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
2694,167.15,52.983,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
2695,165.01,52.983,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
2696,181.07,52.983,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
2697,148.99,52.983,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,0.0
2698,137.33,52.983,1.0,1.0,4.8,2.0,2.0,1.0,1.0,1.0
2699,134.97,52.983,1.0,1.0,4.8,2.0,2.0,1.0,1.0,2.0
2700,134.97,52.983,1.0,1.0,4.8,2.0,2.0,1.0,1.0,3.0
2701,134.97,52.983,1.0,1.0,4.8,2.0,2.0,1.0,1.0,4.0
2702,135.96,52.983,1.0,1.0,4.8,2.0,2.0,1.0,1.0,5.0
2703,148.99,52.983,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
2704,163.02,52.983,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
2705,185.96,52.983,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
2706,208.11,52.983,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
2707,214.02,52.983,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
2708,168.49,52.983,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,0.0
2709,159.24,52.983,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
2710,153.57,52.983,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
2711,134.87,52.983,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
2712,127.48,52.983,1.0,1.0,4.8,2.0,2.0,1.0,1.0,1.0
2713,122.77,52.983,1.0,1.0,4.8,2.0,2.0,1.0,1.0,2.0
2714,118.16,52.983,1.0,1.0,2.5,1.0,1.0,0.0,1.0,3.0
2715,120.59,52.983,1.0,1.0,2.5,1.0,1.0,0.0,1.0,4.0
2716,130.58,52.983,1.0,1.0,4.8,2.0,2.0,1.0,1.0,5.0
2717,158.51,52.983,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
2718,165.01,52.983,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
2719,158.51,52.983,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
2720,153.33,52.983,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
2721,135.96,52.983,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,0.0
2722,95.69,52.983,1.0,1.0,2.5,1.0,1.0,0.0,1.0,1.0
2723,54.76,52.983,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2724,54.76,52.983,1.0,1.0,2.5,1.0,1.0,0.0,1.0,2.0
2725,54.76,52.983,1.0,1.0,2.5,1.0,1.0,0.0,1.0,3.0
2726,54.77,52.983,1.0,1.0,2.5,1.0,1.0,0.0,1.0,4.0
2727,132.41,52.983,1.0,1.0,4.8,2.0,2.0,1.0,1.0,5.0
2728,148.99,52.983,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
2729,166.03,52.983,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
2730,204.04,52.983,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
2731,204.04,52.983,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
2732,160.63,52.983,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
2733,160.63,52.983,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,0.0
2734,140.6,52.983,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
2735,134.62,52.983,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
2736,125.86,52.983,1.0,1.0,4.8,2.0,2.0,1.0,1.0,1.0
2737,121.45,52.983,1.0,1.0,2.5,1.0,1.0,0.0,1.0,2.0
2738,120.55,52.983,1.0,1.0,2.5,1.0,1.0,0.0,1.0,3.0
2739,122.61,52.983,1.0,1.0,4.8,2.0,2.0,1.0,1.0,4.0
2740,132.13,52.983,1.0,1.0,4.8,2.0,2.0,1.0,1.0,5.0
2741,160.63,52.983,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
2742,166.68,52.983,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
2743,160.84,52.983,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
2744,166.03,52.983,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
2745,151.0,52.983,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,0.0
2746,150.99,52.983,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
2747,10.55,52.983,1.0,1.0,2.5,1.0,1.0,0.0,1.0,1.0
2748,10.35,52.983,1.0,1.0,2.5,1.0,1.0,0.0,1.0,2.0
2749,10.35,52.983,1.0,1.0,2.5,1.0,1.0,0.0,1.0,3.0
2750,10.55,52.983,1.0,1.0,2.5,1.0,1.0,0.0,1.0,4.0
2751,117.1,52.983,1.0,1.0,2.5,1.0,1.0,0.0,1.0,5.0
2752,163.26,52.983,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
2753,187.3,52.983,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
2754,214.02,52.983,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
2755,216.17,52.983,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
2756,168.97,52.983,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
2757,168.1,52.983,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,0.0
2758,161.92,52.983,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
2759,140.59,52.983,1.0,1.0,4.8,2.0,2.0,1.0,1.0,1.0
2760,137.22,52.983,1.0,1.0,4.8,2.0,2.0,1.0,1.0,2.0
2761,132.64,52.983,1.0,1.0,4.8,2.0,2.0,1.0,1.0,3.0
2762,132.64,52.983,1.0,1.0,4.8,2.0,2.0,1.0,1.0,4.0
2763,134.02,52.983,1.0,1.0,4.8,2.0,2.0,1.0,1.0,5.0
2764,153.53,52.983,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
2765,168.38,52.983,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
2766,170.18,52.983,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
2767,168.48,52.983,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
2768,195.03,52.983,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
2769,155.95,52.983,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,0.0
2770,134.97,52.983,1.0,1.0,4.8,2.0,2.0,1.0,1.0,1.0
2771,101.91,52.983,1.0,1.0,2.5,1.0,1.0,0.0,1.0,2.0
2772,139.52,52.983,1.0,1.0,4.8,2.0,2.0,1.0,1.0,3.0
2773,91.81,52.983,1.0,1.0,2.5,1.0,1.0,0.0,1.0,4.0
2774,101.91,52.983,1.0,1.0,2.5,1.0,1.0,0.0,1.0,5.0
2775,155.92,52.983,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
2776,171.31,52.983,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
2777,210.36,52.983,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
2778,216.17,52.983,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
2779,218.37,52.983,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
2780,170.19,52.983,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,0.0
2781,165.9,52.983,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
2782,156.91,52.983,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
2783,137.69,52.983,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
2784,130.72,52.983,1.0,1.0,4.8,2.0,2.0,1.0,1.0,1.0
2785,125.56,52.983,1.0,1.0,4.8,2.0,2.0,1.0,1.0,2.0
2786,125.28,52.983,1.0,1.0,4.8,2.0,2.0,1.0,1.0,3.0
2787,126.07,52.983,1.0,1.0,4.8,2.0,2.0,1.0,1.0,4.0
2788,130.73,52.983,1.0,1.0,4.8,2.0,2.0,1.0,1.0,5.0
2789,160.92,52.983,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
2790,165.9,52.983,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
2791,165.9,52.983,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
2792,172.63,52.983,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
2793,155.95,52.983,1.0,1.0,4.8,2.0,2.0,1.0,1.0,2.0
2794,155.95,52.983,1.0,1.0,4.8,2.0,2.0,2.0,0.0,2.0
2795,143.05,52.983,1.0,1.0,4.8,2.0,2.0,1.0,1.0,3.0
2796,143.05,52.983,1.0,1.0,4.8,2.0,2.0,1.0,1.0,4.0
2797,143.05,52.983,1.0,1.0,4.8,2.0,2.0,1.0,1.0,5.0
2798,158.22,52.983,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
2799,155.95,52.983,1.0,1.0,4.8,2.0,2.0,1.0,1.0,5.0
2800,178.6,52.983,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
2801,205.69,52.983,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
2802,213.52,52.983,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
2803,216.17,52.983,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
2804,170.06,52.983,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,0.0
2805,166.68,52.983,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
2806,163.98,52.983,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
2807,152.06,52.983,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
2808,143.28,52.983,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
2809,140.6,52.983,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
2810,134.25,52.983,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
2811,130.18,52.983,1.0,1.0,4.8,2.0,2.0,1.0,1.0,1.0
2812,130.17,52.983,1.0,1.0,4.8,2.0,2.0,1.0,1.0,2.0
2813,132.79,52.983,1.0,1.0,4.8,2.0,2.0,1.0,1.0,3.0
2814,140.6,52.983,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
2815,161.23,52.983,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
2816,140.6,52.983,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,0.0
2817,133.62,52.983,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
2818,122.77,52.983,1.0,1.0,4.8,2.0,2.0,1.0,1.0,1.0
2819,106.25,52.983,1.0,1.0,2.5,1.0,1.0,0.0,1.0,2.0
2820,106.25,52.983,1.0,1.0,2.5,1.0,1.0,0.0,1.0,3.0
2821,106.24,52.983,1.0,1.0,2.5,1.0,1.0,0.0,1.0,4.0
2822,97.09,52.983,1.0,1.0,2.5,1.0,1.0,0.0,1.0,5.0
2823,106.24,52.983,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
2824,106.25,52.983,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
2825,112.45,52.983,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
2826,137.94,52.983,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
2827,159.86,52.983,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
2828,162.19,52.983,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
2829,159.86,52.983,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
2830,143.58,52.983,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,0.0
2831,130.72,52.983,1.0,1.0,4.8,2.0,2.0,1.0,1.0,1.0
2832,122.87,52.983,1.0,1.0,4.8,2.0,2.0,1.0,1.0,2.0
2833,109.02,52.983,1.0,1.0,2.5,1.0,1.0,0.0,1.0,3.0
2834,108.01,52.983,1.0,1.0,2.5,1.0,1.0,0.0,1.0,4.0
2835,108.01,52.983,1.0,1.0,2.5,1.0,1.0,0.0,1.0,5.0
2836,109.02,52.983,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
2837,108.01,52.983,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
2838,108.01,52.983,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,5.0
2839,106.25,52.983,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
2840,105.86,52.983,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
2841,73.34,52.983,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,5.0
2842,67.91,52.983,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,5.0
2843,0.0,52.983,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,5.0
2844,-2.19,52.983,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
2845,-2.19,52.983,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,5.0
2846,-2.19,52.983,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
2847,0.0,52.983,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
2848,69.83,52.983,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
2849,109.03,52.983,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,5.0
2850,141.02,52.983,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
2851,168.36,52.983,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
2852,169.9,52.983,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
2853,169.9,52.983,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
2854,165.6,52.983,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
2855,142.54,52.983,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,0.0
2856,132.8,54.075,1.0,1.0,4.8,2.0,2.0,1.0,1.0,1.0
2857,131.45,54.075,1.0,1.0,4.8,2.0,2.0,1.0,1.0,2.0
2858,128.34,54.075,1.0,1.0,4.8,2.0,2.0,1.0,1.0,3.0
2859,128.73,54.075,1.0,1.0,4.8,2.0,2.0,1.0,1.0,4.0
2860,142.15,54.075,1.0,1.0,4.8,2.0,2.0,1.0,1.0,5.0
2861,168.49,54.075,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
2862,170.66,54.075,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
2863,170.06,54.075,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
2864,213.86,54.075,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
2865,181.25,54.075,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,0.0
2866,162.87,54.075,1.0,1.0,4.8,2.0,2.0,1.0,1.0,1.0
2867,159.71,54.075,1.0,1.0,4.8,2.0,2.0,1.0,1.0,2.0
2868,165.83,54.075,1.0,1.0,4.8,2.0,2.0,2.0,0.0,2.0
2869,159.71,54.075,1.0,1.0,4.8,2.0,2.0,1.0,1.0,3.0
2870,159.71,54.075,1.0,1.0,4.8,2.0,2.0,1.0,1.0,4.0
2871,161.32,54.075,1.0,1.0,4.8,2.0,2.0,1.0,1.0,5.0
2872,166.05,54.075,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
2873,187.7,54.075,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
2874,215.82,54.075,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
2875,215.82,54.075,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
2876,169.9,54.075,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
2877,168.36,54.075,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,0.0
2878,144.93,54.075,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
2879,129.38,54.075,1.0,1.0,4.8,2.0,2.0,1.0,1.0,1.0
2880,125.73,54.075,1.0,1.0,4.8,2.0,2.0,1.0,1.0,2.0
2881,125.73,54.075,1.0,1.0,4.8,2.0,2.0,1.0,1.0,3.0
2882,125.73,54.075,1.0,1.0,4.8,2.0,2.0,1.0,1.0,4.0
2883,125.73,54.075,1.0,1.0,4.8,2.0,2.0,1.0,1.0,5.0
2884,137.85,54.075,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
2885,166.68,54.075,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
2886,171.79,54.075,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
2887,172.51,54.075,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
2888,215.82,54.075,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
2889,210.36,54.075,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
2890,181.26,54.075,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,0.0
2891,162.56,54.075,1.0,1.0,4.8,2.0,2.0,1.0,1.0,1.0
2892,159.71,54.075,1.0,1.0,4.8,2.0,2.0,1.0,1.0,2.0
2893,159.71,54.075,1.0,1.0,4.8,2.0,2.0,1.0,1.0,3.0
2894,156.94,54.075,1.0,1.0,4.8,2.0,2.0,1.0,1.0,4.0
2895,159.71,54.075,1.0,1.0,4.8,2.0,2.0,1.0,1.0,5.0
2896,165.85,54.075,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
2897,186.33,54.075,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
2898,211.74,54.075,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
2899,215.82,54.075,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
2900,169.9,54.075,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
2901,169.9,54.075,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,0.0
2902,159.57,54.075,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
2903,133.16,54.075,1.0,1.0,4.8,2.0,2.0,1.0,1.0,1.0
2904,130.7,54.075,1.0,1.0,4.8,2.0,2.0,1.0,1.0,2.0
2905,126.48,54.075,1.0,1.0,4.8,2.0,2.0,1.0,1.0,3.0
2906,123.01,54.075,1.0,1.0,2.5,1.0,1.0,0.0,1.0,4.0
2907,124.26,54.075,1.0,1.0,2.5,1.0,1.0,0.0,1.0,5.0
2908,124.25,54.075,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
2909,123.02,54.075,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
2910,123.02,54.075,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
2911,122.26,54.075,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,5.0
2912,150.99,54.075,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
2913,138.48,54.075,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
2914,10.78,54.075,1.0,1.0,2.5,1.0,1.0,0.0,1.0,4.0
2915,10.35,54.075,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,4.0
2916,-2.76,54.075,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,4.0
2917,-2.76,54.075,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
2918,0.0,54.075,1.0,1.0,2.5,1.0,1.0,0.0,1.0,5.0
2919,10.77,54.075,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,5.0
2920,138.52,54.075,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
2921,156.27,54.075,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
2922,197.9,54.075,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
2923,210.36,54.075,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
2924,165.6,54.075,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
2925,165.6,54.075,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
2926,158.6,54.075,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,0.0
2927,134.09,54.075,1.0,1.0,4.8,2.0,2.0,1.0,1.0,1.0
2928,132.85,54.075,1.0,1.0,4.8,2.0,2.0,1.0,1.0,2.0
2929,128.73,54.075,1.0,1.0,4.8,2.0,2.0,1.0,1.0,3.0
2930,128.93,54.075,1.0,1.0,4.8,2.0,2.0,1.0,1.0,4.0
2931,132.03,54.075,1.0,1.0,4.8,2.0,2.0,1.0,1.0,5.0
2932,146.99,54.075,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
2933,170.19,54.075,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
2934,171.91,54.075,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
2935,170.19,54.075,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
2936,205.7,54.075,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
2937,167.91,54.075,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,0.0
2938,159.98,54.075,1.0,1.0,4.8,2.0,2.0,1.0,1.0,1.0
2939,159.98,54.075,1.0,1.0,4.8,2.0,2.0,1.0,1.0,2.0
2940,159.98,54.075,1.0,1.0,4.8,2.0,2.0,1.0,1.0,3.0
2941,159.98,54.075,1.0,1.0,4.8,2.0,2.0,1.0,1.0,4.0
2942,159.98,54.075,1.0,1.0,4.8,2.0,2.0,1.0,1.0,5.0
2943,163.23,54.075,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
2944,178.16,54.075,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
2945,214.63,54.075,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
2946,220.58,54.075,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
2947,232.19,54.075,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
2948,184.15,54.075,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,0.0
2949,174.42,54.075,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
2950,170.06,54.075,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
2951,155.79,54.075,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
2952,142.01,54.075,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
2953,130.25,54.075,1.0,1.0,4.8,2.0,2.0,1.0,1.0,1.0
2954,127.65,54.075,1.0,1.0,4.8,2.0,2.0,1.0,1.0,2.0
2955,126.92,54.075,1.0,1.0,4.8,2.0,2.0,1.0,1.0,3.0
2956,129.07,54.075,1.0,1.0,4.8,2.0,2.0,1.0,1.0,4.0
2957,161.0,54.075,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
2958,166.68,54.075,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
2959,142.7,54.075,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
2960,150.99,54.075,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,0.0
2961,95.65,54.075,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2962,53.11,54.075,1.0,1.0,2.5,1.0,1.0,0.0,1.0,1.0
2963,53.11,54.075,1.0,1.0,2.5,1.0,1.0,0.0,1.0,2.0
2964,53.11,54.075,1.0,1.0,2.5,1.0,1.0,0.0,1.0,3.0
2965,90.56,54.075,1.0,1.0,2.5,1.0,1.0,0.0,1.0,4.0
2966,101.91,54.075,1.0,1.0,2.5,1.0,1.0,0.0,1.0,5.0
2967,147.0,54.075,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
2968,160.89,54.075,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
2969,189.75,54.075,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
2970,210.36,54.075,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
2971,216.19,54.075,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
