t,heat
8324,93.831
8325,95.1925
8326,94.25649999999999
8327,97.488
8328,104.2835
8329,103.6225
8330,98.014
8331,107.556
8332,109.9395
8333,113.706
8334,123.127
8335,131.85399999999998
8336,118.81349999999999
8337,116.746
8338,108.19099999999999
8339,81.226
8340,68.4685
8341,61.292500000000004
8342,68.47749999999999
8343,75.04
8344,83.098
8345,88.4705
8346,89.18249999999999
8347,100.19800000000001
8348,95.159
8349,94.725
8350,86.233
8351,87.101
8352,84.98649999999999
8353,87.3055
8354,88.3635
8355,92.72850000000001
8356,87.2775
8357,84.392
8358,93.32
8359,91.8315
8360,87.7915
8361,88.072
8362,77.56750000000001
8363,75.32350000000001
8364,64.553
8365,53.526500000000006
8366,56.393
8367,60.2815
8368,78.1605
8369,74.9165
8370,81.943
8371,83.1855
8372,88.1775
8373,80.9045
8374,83.957
8375,81.8095
8376,81.897
8377,82.1945
8378,80.41300000000001
8379,81.37100000000001
8380,81.5985
8381,79.281
8382,89.34500000000001
8383,86.7205
8384,88.35950000000001
8385,96.3655
8386,80.159
8387,78.2735
8388,66.77900000000001
8389,54.339499999999994
8390,56.598499999999994
8391,66.2385
8392,86.545
8393,76.1575
8394,83.0785
8395,79.21
8396,81.931
8397,72.3865
8398,75.4385
8399,73.859
8400,73.9465
8401,71.4045
8402,66.784
8403,64.9025
8404,68.53699999999999
8405,67.3555
8406,72.876
8407,70.81949999999999
8408,62.8045
8409,65.89250000000001
8410,57.7085
8411,56.344500000000004
8412,47.6371
8413,34.828250000000004
8414,31.10295
8415,32.54774999999999
8416,48.27815
8417,40.86895
8418,49.5735
8419,47.4086
8420,55.808
8421,47.39945
8422,49.315850000000005
8423,50.576
8424,50.095
8425,62.3185
8426,62.808499999999995
8427,67.174
8428,65.6975
8429,66.78750000000001
8430,77.987
8431,77.0665
8432,72.4585
8433,72.7145
8434,65.128
8435,61.724999999999994
8436,55.1035
8437,45.6576
8438,40.87945
8439,41.988
8440,60.191
8441,49.45355
8442,56.388000000000005
8443,54.223
8444,60.3515
8445,55.349999999999994
8446,59.538
8447,61.3655
8448,63.7245
8449,67.1295
8450,65.8065
8451,67.545
8452,67.9425
8453,68.48750000000001
8454,67.9335
8455,68.958
8456,70.89699999999999
8457,66.7245
8458,60.88
8459,51.958
8460,42.6654
8461,28.6
8462,28.90695
8463,35.294399999999996
8464,56.431999999999995
8465,58.62
8466,68.793
8467,74.17
8468,71.98
8469,70.444
8470,73.7735
8471,68.637
8472,68.67099999999999
8473,71.3725
8474,64.829
8475,66.7805
8476,62.80500000000001
8477,64.509
8478,65.83
8479,68.8005
8480,71.0385
8481,77.705
8482,69.9515
8483,51.113
8484,48.0153
8485,40.4678
8486,47.9794
8487,60.753
8488,78.22600000000001
8489,75.3535
8490,78.358
8491,85.598
8492,75.65849999999999
8493,75.884
8494,77.22
8495,75.3405
8496,74.1855
8497,75.9475
8498,73.0305
8499,72.285
8500,71.94449999999999
8501,69.059
8502,75.71549999999999
8503,71.9555
8504,73.0265
8505,78.39
8506,73.05999999999999
8507,78.067
8508,70.076
8509,50.5055
8510,45.16205
8511,47.16085
8512,66.67750000000001
8513,56.758
8514,68.3135
8515,67.2845
8516,70.57300000000001
8517,63.3
8518,62.377
8519,57.390499999999996
8520,56.342
8521,53.232
8522,49.7474
8523,50.705000000000005
8524,49.79695
8525,49.7509
8526,58.678999999999995
8527,61.165499999999994
8528,57.126000000000005
8529,58.026
8530,48.6158
8531,51.66
8532,40.1614
8533,25.65165
8534,24.5622
8535,29.849149999999998
8536,47.57135
8537,42.5623
8538,49.005599999999994
8539,50.248
8540,53.5365
8541,41.720600000000005
8542,52.723000000000006
8543,48.3044
8544,47.8237
8545,49.82485
8546,44.068549999999995
8547,43.89055
8548,50.9325
8549,46.3436
8550,54.135999999999996
8551,54.919000000000004
8552,54.286500000000004
8553,54.3255
8554,40.89605
8555,37.31695
8556,33.5509
8557,25.65165
8558,30.195149999999998
8559,35.829150000000006
8560,58.657
8561,54.969
8562,64.3385
8563,63.30949999999999
8564,68.3015
8565,61.0285
8566,65.2165
8567,67.0445
8568,72.24249999999999
8569,69.101
8570,77.89
8571,77.0025
8572,89.496
8573,85.5205
8574,94.2245
8575,97.1945
8576,102.84
8577,108.7265
8578,86.523
8579,52.642
8580,39.663799999999995
8581,31.54835
8582,33.25175
8583,32.935100000000006
8584,59.4495
8585,61.62499999999999
8586,69.27199999999999
8587,72.5365
8588,62.029500000000006
8589,59.9835
8590,61.887
8591,61.7115
8592,56.5815
8593,58.879000000000005
8594,59.15
8595,48.6081
8596,47.472300000000004
8597,45.2008
8598,45.954249999999995
8599,46.084900000000005
8600,57.4095
8601,68.5585
8602,62.36000000000001
8603,44.3777
8604,43.2062
8605,36.27365
8606,42.5993
8607,44.4232
8608,63.377
8609,62.761
8610,68.1365
8611,77.64750000000001
8612,62.597500000000004
8613,52.601
8614,47.12195
8615,46.3785
8616,42.952
8617,40.706900000000005
8618,40.977599999999995
8619,39.521950000000004
8620,38.954049999999995
8621,38.954049999999995
8622,39.139649999999996
8623,43.2455
8624,45.4838
8625,52.445499999999996
8626,40.50215
8627,29.516
8628,35.4324
8629,31.54835
8630,33.25175
8631,28.55955
8632,36.4903
8633,35.4155
8634,39.7421
8635,49.82135
8636,38.178250000000006
8637,41.811099999999996
8638,44.2825
8639,44.67485
8640,50.9025
8641,46.95365
8642,48.360099999999996
8643,52.5835
8644,50.3115
8645,50.8795
8646,57.312000000000005
8647,58.5785
8648,58.545
8649,65.9695
8650,55.5715
8651,31.5835
8652,35.4324
8653,31.54835
8654,33.25175
8655,28.55955
8656,47.906650000000006
8657,43.363350000000004
8658,50.532
8659,58.9075
8660,47.8323
8661,51.465
8662,48.8256
8663,48.08215
8664,48.062999999999995
8665,48.6891
8666,46.3401
8667,46.730000000000004
8668,48.6612
8669,49.18305
8670,62.654
8671,62.869
8672,59.3975
8673,60.396499999999996
8674,48.46675
8675,44.468500000000006
8676,33.761250000000004
8677,25.65165
8678,26.2675
8679,34.9353
8680,59.655499999999996
8681,56.0085
8682,63.770500000000006
8683,62.741499999999995
8684,69.4375
8685,65.004
8686,79.4135
8687,84.081
8688,84.73599999999999
8689,81.62650000000001
8690,79.2775
8691,79.6675
8692,78.191
8693,74.17
8694,81.3945
8695,83.881
8696,84.3845
8697,87.421
8698,76.642
8699,72.84299999999999
8700,60.510000000000005
8701,48.92295
8702,51.448
8703,63.4475
8704,89.69
8705,85.69550000000001
8706,96.14
8707,97.9505
8708,100.103
8709,92.2625
8710,95.3145
8711,89.75999999999999
8712,94.39
8713,91.697
8714,94.607
8715,95.6305
8716,95.7425
8717,95.53399999999999
8718,99.2755
8719,102.324
8720,96.666
8721,99.0265
8722,97.6235
8723,80.5375
8724,76.6025
8725,64.3845
8726,68.4805
8727,77.4655
8728,97.129
8729,102.587
8730,103.94749999999999
8731,115.531
8732,110.492
8733,114.033
8734,108.9485
8735,110.952
8736,111.67699999999999
8737,109.0475
8738,109.6245
8739,110.6505
8740,112.21249999999999
8741,114.4825
8742,117.5585
8743,119.5935
8744,121.8685
8745,129.5375
8746,131.1265
8747,107.9045
8748,99.32600000000001
8749,91.481
8750,95.3005
8751,104.117
8752,110.723
8753,114.015
8754,118.0855
8755,108.083
8756,114.6715
8757,112.5095
8758,125.558
8759,107.97749999999999
8760,110.7975
8761,96.554
8762,97.699
8763,95.31750000000001
8764,95.744
8765,94.039
8766,94.843
8767,94.607
8768,96.8815
8769,104.853
8770,111.2905
8771,92.264
8772,81.636
8773,69.94800000000001
8774,70.9615
8775,76.8875
8776,90.12
8777,97.587
8778,103.3205
8779,98.99650000000001
8780,102.1785
8781,100.584
8782,117.04
8783,102.8665
8784,107.9585
